"COUNTRY","YEAR","DISEASE","SHARE"
"Southern Latin America","1996","Distúrbios Alimentares","0.34166963109"
"Southern Sub-Saharan Africa","1996","Distúrbios Alimentares","0.18110900850099998"
"Spain","1996","Distúrbios Alimentares","0.616610407834"
"Sri Lanka","1996","Distúrbios Alimentares","0.114277340677"
"Sub-Saharan Africa","1996","Distúrbios Alimentares","0.11432037057500001"
"Sudan","1996","Distúrbios Alimentares","0.112955458801"
"Suriname","1996","Distúrbios Alimentares","0.252464264613"
"Sweden","1996","Distúrbios Alimentares","0.48060774638099996"
"Switzerland","1996","Distúrbios Alimentares","0.538312597704"
"Syria","1996","Distúrbios Alimentares","0.12993965323999998"
"Taiwan","1996","Distúrbios Alimentares","0.191911927226"
"Tajikistan","1996","Distúrbios Alimentares","0.116365183175"
"Tanzania","1996","Distúrbios Alimentares","0.10378425525400001"
"Thailand","1996","Distúrbios Alimentares","0.137774049944"
"Timor","1996","Distúrbios Alimentares","0.0841632723475"
"Togo","1996","Distúrbios Alimentares","0.1049330996"
"Tonga","1996","Distúrbios Alimentares","0.11578044690499999"
"Trinidad and Tobago","1996","Distúrbios Alimentares","0.287062179884"
"Tropical Latin America","1996","Distúrbios Alimentares","0.237651226445"
"Tunisia","1996","Distúrbios Alimentares","0.162318082195"
"Turkey","1996","Distúrbios Alimentares","0.22412731789400003"
"Turkmenistan","1996","Distúrbios Alimentares","0.152372918141"
"Uganda","1996","Distúrbios Alimentares","0.0946131524163"
"Ukraine","1996","Distúrbios Alimentares","0.159958875586"
"United Arab Emirates","1996","Distúrbios Alimentares","0.286752741441"
"United Kingdom","1996","Distúrbios Alimentares","0.473683765233"
"United States","1996","Distúrbios Alimentares","0.496751592261"
"United States Virgin Islands","1996","Distúrbios Alimentares","0.404376975069"
"Uruguay","1996","Distúrbios Alimentares","0.336748085554"
"Uzbekistan","1996","Distúrbios Alimentares","0.12470359846899999"
"Vanuatu","1996","Distúrbios Alimentares","0.100620127293"
"Venezuela","1996","Distúrbios Alimentares","0.270110884013"
"Vietnam","1996","Distúrbios Alimentares","0.0893820026992"
"Wales","1996","Distúrbios Alimentares","0.433285207406"
"Western Europe","1996","Distúrbios Alimentares","0.516683528245"
"Western Sub-Saharan Africa","1996","Distúrbios Alimentares","0.11526168085399999"
"World","1996","Distúrbios Alimentares","0.17948461613"
"Yemen","1996","Distúrbios Alimentares","0.12132959633599999"
"Zambia","1996","Distúrbios Alimentares","0.11626643002300001"
"Zimbabwe","1996","Distúrbios Alimentares","0.142153203367"
"Afghanistan","1997","Distúrbios Alimentares","0.0883722221094"
"Albania","1997","Distúrbios Alimentares","0.127300873263"
"Algeria","1997","Distúrbios Alimentares","0.182681095862"
"American Samoa","1997","Distúrbios Alimentares","0.18164386233399998"
"Andean Latin America","1997","Distúrbios Alimentares","0.297929046082"
"Andorra","1997","Distúrbios Alimentares","0.591575394428"
"Angola","1997","Distúrbios Alimentares","0.131081468968"
"Antigua and Barbuda","1997","Distúrbios Alimentares","0.321759348322"
"Argentina","1997","Distúrbios Alimentares","0.353054931384"
"Armenia","1997","Distúrbios Alimentares","0.123650220025"
"Australasia","1997","Distúrbios Alimentares","0.724976909587"
"Australia","1997","Distúrbios Alimentares","0.7460916197840001"
"Austria","1997","Distúrbios Alimentares","0.586002516296"
"Azerbaijan","1997","Distúrbios Alimentares","0.143559305095"
"Bahamas","1997","Distúrbios Alimentares","0.350139936464"
"Bahrain","1997","Distúrbios Alimentares","0.24779565926199998"
"Bangladesh","1997","Distúrbios Alimentares","0.10518242911900001"
"Barbados","1997","Distúrbios Alimentares","0.312655614586"
"Belarus","1997","Distúrbios Alimentares","0.161153126549"
"Belgium","1997","Distúrbios Alimentares","0.539216055075"
"Belize","1997","Distúrbios Alimentares","0.23237538711499997"
"Benin","1997","Distúrbios Alimentares","0.10828073163500002"
"Bermuda","1997","Distúrbios Alimentares","0.43024359354200004"
"Bhutan","1997","Distúrbios Alimentares","0.126234157335"
"Bolivia","1997","Distúrbios Alimentares","0.25253074796999997"
"Bosnia and Herzegovina","1997","Distúrbios Alimentares","0.10875700241"
"Botswana","1997","Distúrbios Alimentares","0.187388474087"
"Brazil","1997","Distúrbios Alimentares","0.240256148044"
"Brunei","1997","Distúrbios Alimentares","0.541766666696"
"Bulgaria","1997","Distúrbios Alimentares","0.16681165256900002"
"Burkina Faso","1997","Distúrbios Alimentares","0.09577340385710001"
"Burundi","1997","Distúrbios Alimentares","0.09156748899099999"
"Cambodia","1997","Distúrbios Alimentares","0.07972448792549999"
"Cameroon","1997","Distúrbios Alimentares","0.125378930656"
"Canada","1997","Distúrbios Alimentares","0.444809200055"
"Cape Verde","1997","Distúrbios Alimentares","0.129463180653"
"Caribbean","1997","Distúrbios Alimentares","0.23348941311300003"
"Central African Republic","1997","Distúrbios Alimentares","0.0940062450319"
"Central Asia","1997","Distúrbios Alimentares","0.138720754644"
"Central Europe","1997","Distúrbios Alimentares","0.171134927122"
"Central Europe Eastern Europe and Central Asia","1997","Distúrbios Alimentares","0.172251898969"
"Central Latin America","1997","Distúrbios Alimentares","0.261119197833"
"Central Sub-Saharan Africa","1997","Distúrbios Alimentares","0.10400300049000001"
"Chad","1997","Distúrbios Alimentares","0.10341764993699999"
"Chile","1997","Distúrbios Alimentares","0.334093929855"
"China","1997","Distúrbios Alimentares","0.0957708051591"
"Colombia","1997","Distúrbios Alimentares","0.21524500309000003"
"Comoros","1997","Distúrbios Alimentares","0.11177729814000001"
"Congo","1997","Distúrbios Alimentares","0.14313392266"
"Costa Rica","1997","Distúrbios Alimentares","0.240589262722"
"Cote d'Ivoire","1997","Distúrbios Alimentares","0.12840192470700001"
"Croatia","1997","Distúrbios Alimentares","0.182652890793"
"Cuba","1997","Distúrbios Alimentares","0.21618365135599998"
"Cyprus","1997","Distúrbios Alimentares","0.44800852110899997"
"Czechia","1997","Distúrbios Alimentares","0.208106708623"
"Democratic Republic of Congo","1997","Distúrbios Alimentares","0.0911805939949"
"Denmark","1997","Distúrbios Alimentares","0.494646921628"
"Djibouti","1997","Distúrbios Alimentares","0.125948137342"
"Dominica","1997","Distúrbios Alimentares","0.24490171225500001"
"Dominican Republic","1997","Distúrbios Alimentares","0.242207872549"
"East Asia","1997","Distúrbios Alimentares","0.0975683494626"
"Eastern Europe","1997","Distúrbios Alimentares","0.185175105001"
"Eastern Sub-Saharan Africa","1997","Distúrbios Alimentares","0.0955289231494"
"Ecuador","1997","Distúrbios Alimentares","0.303454858159"
"Egypt","1997","Distúrbios Alimentares","0.154853059863"
"El Salvador","1997","Distúrbios Alimentares","0.197384608222"
"England","1997","Distúrbios Alimentares","0.490214461679"
"Equatorial Guinea","1997","Distúrbios Alimentares","0.112268526886"
"Eritrea","1997","Distúrbios Alimentares","0.0994537308531"
"Estonia","1997","Distúrbios Alimentares","0.21540842825400003"
"Eswatini","1997","Distúrbios Alimentares","0.173149092294"
"Ethiopia","1997","Distúrbios Alimentares","0.0784144838327"
"Fiji","1997","Distúrbios Alimentares","0.132559424591"
"Finland","1997","Distúrbios Alimentares","0.541373208647"
"France","1997","Distúrbios Alimentares","0.521842608364"
"Gabon","1997","Distúrbios Alimentares","0.217570055295"
"Gambia","1997","Distúrbios Alimentares","0.11015400292500001"
"Georgia","1997","Distúrbios Alimentares","0.1361089789"
"Germany","1997","Distúrbios Alimentares","0.48137287917500005"
"Ghana","1997","Distúrbios Alimentares","0.11959562874999999"
"Greece","1997","Distúrbios Alimentares","0.512371055976"
"Greenland","1997","Distúrbios Alimentares","0.47907237734100006"
"Grenada","1997","Distúrbios Alimentares","0.239551876364"
"Guam","1997","Distúrbios Alimentares","0.237099933865"
"Guatemala","1997","Distúrbios Alimentares","0.20623402345"
"Guinea","1997","Distúrbios Alimentares","0.10892590181100001"
"Guinea-Bissau","1997","Distúrbios Alimentares","0.10918737282499999"
"Guyana","1997","Distúrbios Alimentares","0.193447364801"
"Haiti","1997","Distúrbios Alimentares","0.15712722906"
"High SDI","1997","Distúrbios Alimentares","0.45104465773499997"
"High-income","1997","Distúrbios Alimentares","0.485222934557"
"High-income Asia Pacific","1997","Distúrbios Alimentares","0.408407199539"
"High-middle SDI","1997","Distúrbios Alimentares","0.160792629677"
"Honduras","1997","Distúrbios Alimentares","0.17876265402900002"
"Hungary","1997","Distúrbios Alimentares","0.198997583925"
"Iceland","1997","Distúrbios Alimentares","0.49439298892"
"India","1997","Distúrbios Alimentares","0.11058692743999998"
"Indonesia","1997","Distúrbios Alimentares","0.11694357286500001"
"Iran","1997","Distúrbios Alimentares","0.18907183413599998"
"Iraq","1997","Distúrbios Alimentares","0.16083622841"
"Ireland","1997","Distúrbios Alimentares","0.426695854589"
"Israel","1997","Distúrbios Alimentares","0.39166578414"
"Italy","1997","Distúrbios Alimentares","0.610907426915"
"Jamaica","1997","Distúrbios Alimentares","0.248155187671"
"Japan","1997","Distúrbios Alimentares","0.444397107551"
"Jordan","1997","Distúrbios Alimentares","0.16012752288999998"
"Kazakhstan","1997","Distúrbios Alimentares","0.173986861736"
"Kenya","1997","Distúrbios Alimentares","0.121954749651"
"Kiribati","1997","Distúrbios Alimentares","0.0928693269759"
"Kuwait","1997","Distúrbios Alimentares","0.299420989636"
"Kyrgyzstan","1997","Distúrbios Alimentares","0.125584450983"
"Laos","1997","Distúrbios Alimentares","0.0913605946045"
"Latin America and Caribbean","1997","Distúrbios Alimentares","0.253715240507"
"Latvia","1997","Distúrbios Alimentares","0.178736106074"
"Lebanon","1997","Distúrbios Alimentares","0.186176807879"
"Lesotho","1997","Distúrbios Alimentares","0.113606779247"
"Liberia","1997","Distúrbios Alimentares","0.07869681264289999"
"Libya","1997","Distúrbios Alimentares","0.236064217712"
"Lithuania","1997","Distúrbios Alimentares","0.178242885551"
"Low SDI","1997","Distúrbios Alimentares","0.0986975960457"
"Low-middle SDI","1997","Distúrbios Alimentares","0.12187636023600001"
"Luxembourg","1997","Distúrbios Alimentares","0.6520083593320001"
"Madagascar","1997","Distúrbios Alimentares","0.102905419269"
"Malawi","1997","Distúrbios Alimentares","0.0917306204938"
"Malaysia","1997","Distúrbios Alimentares","0.161533060202"
"Maldives","1997","Distúrbios Alimentares","0.126063097835"
"Mali","1997","Distúrbios Alimentares","0.10162133313300001"
"Malta","1997","Distúrbios Alimentares","0.429279427126"
"Marshall Islands","1997","Distúrbios Alimentares","0.105213593269"
"Mauritania","1997","Distúrbios Alimentares","0.128773988526"
"Mauritius","1997","Distúrbios Alimentares","0.147987151466"
"Mexico","1997","Distúrbios Alimentares","0.295378890208"
"Micronesia (country)","1997","Distúrbios Alimentares","0.10423043326499999"
"Middle SDI","1997","Distúrbios Alimentares","0.13419131297"
"Moldova","1997","Distúrbios Alimentares","0.13083133142699999"
"Mongolia","1997","Distúrbios Alimentares","0.13297082995999998"
"Montenegro","1997","Distúrbios Alimentares","0.16209810669"
"Morocco","1997","Distúrbios Alimentares","0.145979433845"
"Mozambique","1997","Distúrbios Alimentares","0.0770776264122"
"Myanmar","1997","Distúrbios Alimentares","0.0756940430537"
"Namibia","1997","Distúrbios Alimentares","0.16781622193200002"
"Nepal","1997","Distúrbios Alimentares","0.10278440781699999"
"Netherlands","1997","Distúrbios Alimentares","0.368345695045"
"New Zealand","1997","Distúrbios Alimentares","0.620741512977"
"Nicaragua","1997","Distúrbios Alimentares","0.178672495924"
"Niger","1997","Distúrbios Alimentares","0.09075684458950001"
"Nigeria","1997","Distúrbios Alimentares","0.11868082154899999"
"North Africa and Middle East","1997","Distúrbios Alimentares","0.177055946799"
"North America","1997","Distúrbios Alimentares","0.49602475969599996"
"North Korea","1997","Distúrbios Alimentares","0.106143930307"
"North Macedonia","1997","Distúrbios Alimentares","0.157040445335"
"Northern Ireland","1997","Distúrbios Alimentares","0.46133385761300005"
"Northern Mariana Islands","1997","Distúrbios Alimentares","0.237864010754"
"Norway","1997","Distúrbios Alimentares","0.5490310180719999"
"Oceania","1997","Distúrbios Alimentares","0.10625694893200001"
"Oman","1997","Distúrbios Alimentares","0.229130464254"
"Pakistan","1997","Distúrbios Alimentares","0.129982710644"
"Palestine","1997","Distúrbios Alimentares","0.129898751009"
"Panama","1997","Distúrbios Alimentares","0.243261859693"
"Papua New Guinea","1997","Distúrbios Alimentares","0.0961081770851"
"Paraguay","1997","Distúrbios Alimentares","0.209431865379"
"Peru","1997","Distúrbios Alimentares","0.308519491411"
"Philippines","1997","Distúrbios Alimentares","0.11268572703900001"
"Poland","1997","Distúrbios Alimentares","0.174927771935"
"Portugal","1997","Distúrbios Alimentares","0.44582060022599995"
"Puerto Rico","1997","Distúrbios Alimentares","0.379777182353"
"Qatar","1997","Distúrbios Alimentares","0.28246034041199997"
"Romania","1997","Distúrbios Alimentares","0.15593904772199998"
"Russia","1997","Distúrbios Alimentares","0.198212263595"
"Rwanda","1997","Distúrbios Alimentares","0.0923092810771"
"Saint Lucia","1997","Distúrbios Alimentares","0.267746819193"
"Saint Vincent and the Grenadines","1997","Distúrbios Alimentares","0.23282409466100001"
"Samoa","1997","Distúrbios Alimentares","0.10974480224800001"
"Sao Tome and Principe","1997","Distúrbios Alimentares","0.11786257999699999"
"Saudi Arabia","1997","Distúrbios Alimentares","0.251991434318"
"Scotland","1997","Distúrbios Alimentares","0.41615227235299995"
"Senegal","1997","Distúrbios Alimentares","0.115790767037"
"Serbia","1997","Distúrbios Alimentares","0.153372238573"
"Seychelles","1997","Distúrbios Alimentares","0.17409474170699998"
"Sierra Leone","1997","Distúrbios Alimentares","0.105669410708"
"Singapore","1997","Distúrbios Alimentares","0.420356314483"
"Slovakia","1997","Distúrbios Alimentares","0.185225379322"
"Slovenia","1997","Distúrbios Alimentares","0.20584586728199997"
"Solomon Islands","1997","Distúrbios Alimentares","0.0911082700641"
"Somalia","1997","Distúrbios Alimentares","0.07807042836099999"
"South Africa","1997","Distúrbios Alimentares","0.19362746813099999"
"South Asia","1997","Distúrbios Alimentares","0.11179572420299999"
"South Korea","1997","Distúrbios Alimentares","0.33089598770199996"
"South Sudan","1997","Distúrbios Alimentares","0.127870542639"
"Southeast Asia","1997","Distúrbios Alimentares","0.11267458409100001"
"Southeast Asia East Asia and Oceania","1997","Distúrbios Alimentares","0.101561768573"
"Southern Latin America","1997","Distúrbios Alimentares","0.34672403471200003"
"Southern Sub-Saharan Africa","1997","Distúrbios Alimentares","0.18139438640799999"
"Spain","1997","Distúrbios Alimentares","0.622585963024"
"Sri Lanka","1997","Distúrbios Alimentares","0.115643608211"
"Sub-Saharan Africa","1997","Distúrbios Alimentares","0.114030700932"
"Sudan","1997","Distúrbios Alimentares","0.113672488529"
"Suriname","1997","Distúrbios Alimentares","0.253338263193"
"Sweden","1997","Distúrbios Alimentares","0.487225274967"
"Switzerland","1997","Distúrbios Alimentares","0.5419114820859999"
"Syria","1997","Distúrbios Alimentares","0.130786490149"
"Taiwan","1997","Distúrbios Alimentares","0.195653996669"
"Tajikistan","1997","Distúrbios Alimentares","0.111288562134"
"Tanzania","1997","Distúrbios Alimentares","0.104145818551"
"Thailand","1997","Distúrbios Alimentares","0.139434478428"
"Timor","1997","Distúrbios Alimentares","0.0850941852334"
"Togo","1997","Distúrbios Alimentares","0.104818624774"
"Tonga","1997","Distúrbios Alimentares","0.116119390568"
"Trinidad and Tobago","1997","Distúrbios Alimentares","0.289077635451"
"Tropical Latin America","1997","Distúrbios Alimentares","0.239471239425"
"Tunisia","1997","Distúrbios Alimentares","0.164834642112"
"Turkey","1997","Distúrbios Alimentares","0.23044301654"
"Turkmenistan","1997","Distúrbios Alimentares","0.149222876395"
"Uganda","1997","Distúrbios Alimentares","0.0957299171937"
"Ukraine","1997","Distúrbios Alimentares","0.154627385487"
"United Arab Emirates","1997","Distúrbios Alimentares","0.286587731421"
"United Kingdom","1997","Distúrbios Alimentares","0.480439952522"
"United States","1997","Distúrbios Alimentares","0.5015600663340001"
"United States Virgin Islands","1997","Distúrbios Alimentares","0.40722650617399997"
"Uruguay","1997","Distúrbios Alimentares","0.340336654277"
"Uzbekistan","1997","Distúrbios Alimentares","0.124233147019"
"Vanuatu","1997","Distúrbios Alimentares","0.10093425527"
"Venezuela","1997","Distúrbios Alimentares","0.268695045262"
"Vietnam","1997","Distúrbios Alimentares","0.0906265474274"
"Wales","1997","Distúrbios Alimentares","0.43918435934500005"
"Western Europe","1997","Distúrbios Alimentares","0.520709460869"
"Western Sub-Saharan Africa","1997","Distúrbios Alimentares","0.11502768292400001"
"World","1997","Distúrbios Alimentares","0.18013362871"
"Yemen","1997","Distúrbios Alimentares","0.12196808079100001"
"Zambia","1997","Distúrbios Alimentares","0.115614741765"
"Zimbabwe","1997","Distúrbios Alimentares","0.142362685932"
"Afghanistan","1998","Distúrbios Alimentares","0.0873300106476"
"Albania","1998","Distúrbios Alimentares","0.12883854605700001"
"Algeria","1998","Distúrbios Alimentares","0.183206529055"
"American Samoa","1998","Distúrbios Alimentares","0.180674913334"
"Andean Latin America","1998","Distúrbios Alimentares","0.300129886078"
"Andorra","1998","Distúrbios Alimentares","0.5969326230850001"
"Angola","1998","Distúrbios Alimentares","0.130607377834"
"Antigua and Barbuda","1998","Distúrbios Alimentares","0.323819239459"
"Argentina","1998","Distúrbios Alimentares","0.35898859660599997"
"Armenia","1998","Distúrbios Alimentares","0.1225420591"
"Australasia","1998","Distúrbios Alimentares","0.73829619564"
"Australia","1998","Distúrbios Alimentares","0.761551960203"
"Austria","1998","Distúrbios Alimentares","0.594088058554"
"Azerbaijan","1998","Distúrbios Alimentares","0.13913377203000002"
"Bahamas","1998","Distúrbios Alimentares","0.353591119308"
"Bahrain","1998","Distúrbios Alimentares","0.248877724238"
"Bangladesh","1998","Distúrbios Alimentares","0.105630658239"
"Barbados","1998","Distúrbios Alimentares","0.316071723972"
"Belarus","1998","Distúrbios Alimentares","0.160119340707"
"Belgium","1998","Distúrbios Alimentares","0.544018225215"
"Belize","1998","Distúrbios Alimentares","0.234252721047"
"Benin","1998","Distúrbios Alimentares","0.10866480461700001"
"Bermuda","1998","Distúrbios Alimentares","0.434969437747"
"Bhutan","1998","Distúrbios Alimentares","0.128315586011"
"Bolivia","1998","Distúrbios Alimentares","0.25473687888200003"
"Bosnia and Herzegovina","1998","Distúrbios Alimentares","0.11697192258800002"
"Botswana","1998","Distúrbios Alimentares","0.189033450305"
"Brazil","1998","Distúrbios Alimentares","0.242199087329"
"Brunei","1998","Distúrbios Alimentares","0.542123048843"
"Bulgaria","1998","Distúrbios Alimentares","0.165543171023"
"Burkina Faso","1998","Distúrbios Alimentares","0.09589708295709999"
"Burundi","1998","Distúrbios Alimentares","0.0903540441825"
"Cambodia","1998","Distúrbios Alimentares","0.08017725259780001"
"Cameroon","1998","Distúrbios Alimentares","0.124705857931"
"Canada","1998","Distúrbios Alimentares","0.446612525476"
"Cape Verde","1998","Distúrbios Alimentares","0.131847390917"
"Caribbean","1998","Distúrbios Alimentares","0.234252761887"
"Central African Republic","1998","Distúrbios Alimentares","0.09360358108019999"
"Central Asia","1998","Distúrbios Alimentares","0.135946647466"
"Central Europe","1998","Distúrbios Alimentares","0.17261192848600002"
"Central Europe Eastern Europe and Central Asia","1998","Distúrbios Alimentares","0.169779261406"
"Central Latin America","1998","Distúrbios Alimentares","0.261747894269"
"Central Sub-Saharan Africa","1998","Distúrbios Alimentares","0.10251524137"
"Chad","1998","Distúrbios Alimentares","0.10318383291000001"
"Chile","1998","Distúrbios Alimentares","0.338922642638"
"China","1998","Distúrbios Alimentares","0.09793011631160001"
"Colombia","1998","Distúrbios Alimentares","0.21600793418500003"
"Comoros","1998","Distúrbios Alimentares","0.111252181294"
"Congo","1998","Distúrbios Alimentares","0.142732030378"
"Costa Rica","1998","Distúrbios Alimentares","0.24194324939800002"
"Cote d'Ivoire","1998","Distúrbios Alimentares","0.12883796661799998"
"Croatia","1998","Distúrbios Alimentares","0.18418815673800001"
"Cuba","1998","Distúrbios Alimentares","0.21470262718500002"
"Cyprus","1998","Distúrbios Alimentares","0.452708328374"
"Czechia","1998","Distúrbios Alimentares","0.209388360274"
"Democratic Republic of Congo","1998","Distúrbios Alimentares","0.08894932191140001"
"Denmark","1998","Distúrbios Alimentares","0.49906248354300004"
"Djibouti","1998","Distúrbios Alimentares","0.124756254348"
"Dominica","1998","Distúrbios Alimentares","0.24684034273000002"
"Dominican Republic","1998","Distúrbios Alimentares","0.24564060402299998"
"East Asia","1998","Distúrbios Alimentares","0.09965767283179999"
"Eastern Europe","1998","Distúrbios Alimentares","0.18080396633100002"
"Eastern Sub-Saharan Africa","1998","Distúrbios Alimentares","0.09562732874760001"
"Ecuador","1998","Distúrbios Alimentares","0.304438589769"
"Egypt","1998","Distúrbios Alimentares","0.156789427851"
"El Salvador","1998","Distúrbios Alimentares","0.199902355995"
"England","1998","Distúrbios Alimentares","0.49772457635699996"
"Equatorial Guinea","1998","Distúrbios Alimentares","0.12590657955200002"
"Eritrea","1998","Distúrbios Alimentares","0.102153676945"
"Estonia","1998","Distúrbios Alimentares","0.215565606862"
"Eswatini","1998","Distúrbios Alimentares","0.174363475189"
"Ethiopia","1998","Distúrbios Alimentares","0.0783834651546"
"Fiji","1998","Distúrbios Alimentares","0.132908832749"
"Finland","1998","Distúrbios Alimentares","0.547405525851"
"France","1998","Distúrbios Alimentares","0.5238438233830001"
"Gabon","1998","Distúrbios Alimentares","0.21811032612300002"
"Gambia","1998","Distúrbios Alimentares","0.10997453778600001"
"Georgia","1998","Distúrbios Alimentares","0.13149025948"
"Germany","1998","Distúrbios Alimentares","0.482842814667"
"Ghana","1998","Distúrbios Alimentares","0.119976356496"
"Greece","1998","Distúrbios Alimentares","0.516637488024"
"Greenland","1998","Distúrbios Alimentares","0.48010574201"
"Grenada","1998","Distúrbios Alimentares","0.242690535647"
"Guam","1998","Distúrbios Alimentares","0.237834043705"
"Guatemala","1998","Distúrbios Alimentares","0.20841619884200002"
"Guinea","1998","Distúrbios Alimentares","0.10916285189099999"
"Guinea-Bissau","1998","Distúrbios Alimentares","0.10891844386899999"
"Guyana","1998","Distúrbios Alimentares","0.196634286383"
"Haiti","1998","Distúrbios Alimentares","0.157750375071"
"High SDI","1998","Distúrbios Alimentares","0.45502450031200004"
"High-income","1998","Distúrbios Alimentares","0.48984853288200003"
"High-income Asia Pacific","1998","Distúrbios Alimentares","0.412689065056"
"High-middle SDI","1998","Distúrbios Alimentares","0.162161191363"
"Honduras","1998","Distúrbios Alimentares","0.179604367833"
"Hungary","1998","Distúrbios Alimentares","0.20020400093200003"
"Iceland","1998","Distúrbios Alimentares","0.49801345972699995"
"India","1998","Distúrbios Alimentares","0.112075215834"
"Indonesia","1998","Distúrbios Alimentares","0.11811133836"
"Iran","1998","Distúrbios Alimentares","0.191040586923"
"Iraq","1998","Distúrbios Alimentares","0.163073062903"
"Ireland","1998","Distúrbios Alimentares","0.435703191502"
"Israel","1998","Distúrbios Alimentares","0.395591842476"
"Italy","1998","Distúrbios Alimentares","0.615103208751"
"Jamaica","1998","Distúrbios Alimentares","0.248881104261"
"Japan","1998","Distúrbios Alimentares","0.448044135905"
"Jordan","1998","Distúrbios Alimentares","0.16110256399"
"Kazakhstan","1998","Distúrbios Alimentares","0.171197912967"
"Kenya","1998","Distúrbios Alimentares","0.121865261985"
"Kiribati","1998","Distúrbios Alimentares","0.0928352420169"
"Kuwait","1998","Distúrbios Alimentares","0.30169348855100003"
"Kyrgyzstan","1998","Distúrbios Alimentares","0.121341566014"
"Laos","1998","Distúrbios Alimentares","0.0923783100647"
"Latin America and Caribbean","1998","Distúrbios Alimentares","0.255023064667"
"Latvia","1998","Distúrbios Alimentares","0.177155841507"
"Lebanon","1998","Distúrbios Alimentares","0.18823004009900002"
"Lesotho","1998","Distúrbios Alimentares","0.11449512316800001"
"Liberia","1998","Distúrbios Alimentares","0.0780118825925"
"Libya","1998","Distúrbios Alimentares","0.23478617736399998"
"Lithuania","1998","Distúrbios Alimentares","0.177779765363"
"Low SDI","1998","Distúrbios Alimentares","0.0988933186386"
"Low-middle SDI","1998","Distúrbios Alimentares","0.12298988674"
"Luxembourg","1998","Distúrbios Alimentares","0.6603996567770001"
"Madagascar","1998","Distúrbios Alimentares","0.10271928825299999"
"Malawi","1998","Distúrbios Alimentares","0.0920812653305"
"Malaysia","1998","Distúrbios Alimentares","0.164444500838"
"Maldives","1998","Distúrbios Alimentares","0.128121657135"
"Mali","1998","Distúrbios Alimentares","0.102280957327"
"Malta","1998","Distúrbios Alimentares","0.436046301879"
"Marshall Islands","1998","Distúrbios Alimentares","0.10505587114500001"
"Mauritania","1998","Distúrbios Alimentares","0.12863330065"
"Mauritius","1998","Distúrbios Alimentares","0.150221515419"
"Mexico","1998","Distúrbios Alimentares","0.29622745435700004"
"Micronesia (country)","1998","Distúrbios Alimentares","0.10455232610700001"
"Middle SDI","1998","Distúrbios Alimentares","0.135984926808"
"Moldova","1998","Distúrbios Alimentares","0.125895370655"
"Mongolia","1998","Distúrbios Alimentares","0.13320441674"
"Montenegro","1998","Distúrbios Alimentares","0.162048191782"
"Morocco","1998","Distúrbios Alimentares","0.147220520368"
"Mozambique","1998","Distúrbios Alimentares","0.0783493333381"
"Myanmar","1998","Distúrbios Alimentares","0.0767202862305"
"Namibia","1998","Distúrbios Alimentares","0.168257096963"
"Nepal","1998","Distúrbios Alimentares","0.103419763213"
"Netherlands","1998","Distúrbios Alimentares","0.37823818758100003"
"New Zealand","1998","Distúrbios Alimentares","0.6230561176220001"
"Nicaragua","1998","Distúrbios Alimentares","0.179747415097"
"Niger","1998","Distúrbios Alimentares","0.090411045981"
"Nigeria","1998","Distúrbios Alimentares","0.118438225715"
"North Africa and Middle East","1998","Distúrbios Alimentares","0.179297260902"
"North America","1998","Distúrbios Alimentares","0.500677971731"
"North Korea","1998","Distúrbios Alimentares","0.10222362802700001"
"North Macedonia","1998","Distúrbios Alimentares","0.157016594947"
"Northern Ireland","1998","Distúrbios Alimentares","0.46742855880500006"
"Northern Mariana Islands","1998","Distúrbios Alimentares","0.23771301993900001"
"Norway","1998","Distúrbios Alimentares","0.550042597019"
"Oceania","1998","Distúrbios Alimentares","0.106710067135"
"Oman","1998","Distúrbios Alimentares","0.231926358068"
"Pakistan","1998","Distúrbios Alimentares","0.130788455825"
"Palestine","1998","Distúrbios Alimentares","0.131826072036"
"Panama","1998","Distúrbios Alimentares","0.24542038813500003"
"Papua New Guinea","1998","Distúrbios Alimentares","0.0966919161299"
"Paraguay","1998","Distúrbios Alimentares","0.21005077172400002"
"Peru","1998","Distúrbios Alimentares","0.311444856905"
"Philippines","1998","Distúrbios Alimentares","0.11294532734300002"
"Poland","1998","Distúrbios Alimentares","0.1782263839"
"Portugal","1998","Distúrbios Alimentares","0.45344082194"
"Puerto Rico","1998","Distúrbios Alimentares","0.383940264778"
"Qatar","1998","Distúrbios Alimentares","0.28966780522200003"
"Romania","1998","Distúrbios Alimentares","0.15591365672000002"
"Russia","1998","Distúrbios Alimentares","0.19349358924"
"Rwanda","1998","Distúrbios Alimentares","0.0918726170896"
"Saint Lucia","1998","Distúrbios Alimentares","0.26919127678099997"
"Saint Vincent and the Grenadines","1998","Distúrbios Alimentares","0.235387657109"
"Samoa","1998","Distúrbios Alimentares","0.11042163893000001"
"Sao Tome and Principe","1998","Distúrbios Alimentares","0.117763786097"
"Saudi Arabia","1998","Distúrbios Alimentares","0.252548284612"
"Scotland","1998","Distúrbios Alimentares","0.42108345065"
"Senegal","1998","Distúrbios Alimentares","0.115791104476"
"Serbia","1998","Distúrbios Alimentares","0.153154476858"
"Seychelles","1998","Distúrbios Alimentares","0.176247903848"
"Sierra Leone","1998","Distúrbios Alimentares","0.10343310243900002"
"Singapore","1998","Distúrbios Alimentares","0.427767922753"
